Mouse_20110408_610x610x660um, min seglength =  50.0
609.280000 609.280000 662.000000 box dimensions in microns
30   30   30	number of tissue points in x,y,z directions
50.	outer bound distance (100. in test case)
100.	max. segment length.  (5. in test case)
4 nodsegm, max. allowed number of segments per node
3573	total number of segments
name  type   from   to   diam. rel. flow  hem.
 19452   318.288   296.972   530.332
 19455   338.072   308.239   630.730
 19456   274.292   295.655   539.786
 19459   503.185   353.542   494.976
 19461   500.589   342.105   525.603
 19469   485.103   241.762   549.624
 19471   346.534   180.039   603.121
 19474   378.024   158.899   320.546
 19478   423.420   575.733   527.101
 19479   542.381    93.096   600.037
 19481   105.262   480.012   510.095
 19485   365.909    21.082   488.652
 19487   396.747   503.935   636.608
 19492   487.166   174.649   540.889
 19497   237.751   304.764   619.287
 19502   492.124   258.825   653.593
 19503   432.507   256.969   467.157
 19505   382.544   572.048   519.504
 19506   343.062   563.983   443.510
 19510   272.048   505.753   575.331
 19512   215.474   295.590   541.882
 19536   206.210   389.565   552.132
 19538   359.668   289.735   547.752
 19540   364.255   374.635   565.650
 19553   594.409   522.970   422.242
 19555   578.110   541.421   510.176
 19558   237.836    21.809   567.485
 19560   268.338   522.113   595.825
 19566    86.482    89.344   526.311
 19567   514.873   390.538   564.094
 19569   590.066   140.862   603.787
 19571   326.422   529.106   561.777
 19575   435.091   542.606   592.868
 19579   463.392   546.989   559.347
 19584   386.435   129.691   641.239
 19586   597.457   426.843   606.728
 19594   412.126   133.312   556.676
 19595   410.150   138.912   581.031
 19596   411.815   118.465   552.413
 19597   282.817   408.455   576.948
 19604   280.247   170.055   554.226
 19605   289.460   168.019   605.602
 19608   533.165   195.293   594.377
 19611   517.376   193.349   611.285
 19617   524.755   512.222   608.401
 19618   560.977   514.228   606.932
 19619   401.232   576.796   633.625
 19620   394.477   586.102   625.197
 19621   374.113   367.947   616.066
 19622   556.135   359.304   542.394
 19623   260.014   390.994   563.978
 19626   454.307   340.768   632.482
 19627   425.925   374.071   647.236
 19632   510.429   260.391   608.985
 19633   511.609   266.002   564.609
 19640   364.426   332.906   543.892
 19647   470.102   187.609   637.347
 19648   488.279   175.943   524.518
 19649   222.466    11.851   577.882
 19651   222.946    14.190   611.013
 19652   165.199   508.537   641.465
 19665   329.934   415.612   588.469
 19667   428.068   419.044   547.631
 19672   335.564   525.417   561.004
 19673   242.072   454.011   618.597
 19676   310.094   422.672   439.359
 19677   450.781   585.156   586.773
 19679   441.230   581.239   553.217
 19688   297.892   559.084   629.657
 19689   575.341   454.511   577.105
 19697   283.993   141.949   655.991
 19698   273.413   171.920   649.787
 19702   510.294   324.590   633.008
 19706   247.351   180.515   620.429
 19710   429.541   472.240   637.124
 19711   542.350   313.411   650.230
 19714   353.966   105.269    93.121
 19725   409.149    68.522   103.476
 19732   525.983    30.595   146.148
 19736   486.515    17.161    92.469
 19738   496.955    11.290    94.349
 19744   523.251    42.323    92.927
 19747   302.260   416.500   192.000
 19753   305.830   416.500   240.000
 19759   305.830   416.500   286.000
 19768    76.160   485.520    60.000
 19776    85.680   449.820    44.000
 19785   428.400   197.540    52.000
 19793   430.780   196.350    86.000
 19794   427.210   168.980    64.000
 19796   500.990     3.570    94.000
 19799   524.790    22.610   536.000
 19805   129.710   448.630    26.000
 19806    90.440   441.490    40.000
 19807   465.290   308.210   516.000
 19811   533.120   151.130   304.000
 19812   533.120   151.130   310.000
 19815   516.460   148.750   354.000
 19830   533.120   176.120   536.000
 19831   534.310   180.880   528.000
 19833   403.410    84.490    70.000
 19843   512.890   420.070   406.000
 19848   499.800   453.390   418.000
 19852   500.990   466.480   376.000
 19857   427.210   108.290   122.000
 19862   454.580   113.050   120.000
 19867   514.080    32.130   536.000
 19872   511.700    36.890   492.000
 19878   168.980   387.940    20.000
 19891   578.340   405.790    38.000
 19892   581.910   403.410    38.000
 19900   609.280   414.120    40.000
 19910   204.680   278.460    28.000
 19911   327.250   239.190    54.000
 19921   302.260   272.510    48.000
 19926   317.730   280.840    52.000
 19945   286.790   289.170    26.000
 19947    90.440   348.670    44.000
 19952   177.310   459.340    44.000
 19962   174.930   442.680    20.000
 19964   188.020   440.300    22.000
 19966   417.690   218.960   166.000
 19976   320.110   412.930   622.000
 19979   318.920   412.930   634.000
 19980   511.700    39.270   466.000
 19988   497.420    36.890   422.000
 19993   506.940    28.560   380.000
 19998   508.130    19.040   334.000
 20003   512.890     7.140   294.000
 20004   514.080     3.570   286.000
 20012   103.530   518.840    22.000
 20019   130.900   555.730    18.000
 20026   158.270   592.620    16.000
 20029   168.980   606.900    16.000
296 Number of boundary nodes
Node Bctype Press / Flow
1 5 478.049988 0.400 50.000
14 7 -13.124583 0.400 50.000
288 9 -0.835327 0.400 50.000
360 6 0.041702 0.400 50.000
414 7 -39.495308 0.400 50.000
429 7 -29.034990 0.400 50.000
879 7 -32.139999 0.400 50.000
1159 9 -0.752976 0.400 50.000
1306 9 -30.014515 0.400 50.000
1450 4 22.475336 0.400 50.000
1635 9 -0.154406 0.400 50.000
1711 9 -12.781318 0.400 50.000
1726 4 44.501270 0.400 50.000
2142 7 -1.221689 0.400 50.000
2296 7 -16.930000 0.400 50.000
2373 4 0.330238 0.400 50.000
2471 9 -0.612466 0.400 50.000
3254 9 -0.264790 0.400 50.000
3270 6 0.142801 0.400 50.000
3404 9 -0.770468 0.400 50.000
3533 9 -0.078635 0.400 50.000
3662 9 -1.333758 0.400 50.000
3805 9 -0.404414 0.400 50.000
3872 9 -0.096074 0.400 50.000
3933 6 0.046002 0.400 50.000
3953 6 0.050746 0.400 50.000
3986 9 -0.009233 0.400 50.000
4141 6 0.049359 0.400 50.000
4238 9 -0.134429 0.400 50.000
4251 6 0.046045 0.400 50.000
4287 9 -0.072150 0.400 50.000
4403 6 0.065193 0.400 50.000
4408 6 0.046558 0.400 50.000
4558 9 -0.857670 0.400 50.000
4719 6 0.017870 0.400 50.000
4751 6 0.042147 0.400 50.000
5038 6 0.046338 0.400 50.000
5054 6 0.051370 0.400 50.000
5400 6 0.104837 0.400 50.000
5475 9 -0.229232 0.400 50.000
5491 9 -0.897493 0.400 50.000
5656 6 0.038048 0.400 50.000
5657 6 0.006524 0.400 50.000
5663 6 0.021475 0.400 50.000
5710 6 0.128783 0.400 50.000
5761 6 0.070612 0.400 50.000
5774 9 -0.338880 0.400 50.000
6019 6 0.063345 0.400 50.000
6104 9 -0.169212 0.400 50.000
6240 6 0.018183 0.400 50.000
6756 9 -0.091053 0.400 50.000
6847 9 -0.496842 0.400 50.000
6949 9 -0.351750 0.400 50.000
7023 6 0.067004 0.400 50.000
7040 9 -1.200342 0.400 50.000
7147 9 -0.485024 0.400 50.000
7191 9 -0.801197 0.400 50.000
7254 6 0.026755 0.400 50.000
7303 9 -0.628261 0.400 50.000
7474 6 0.045531 0.400 50.000
7477 9 -0.090540 0.400 50.000
7747 9 -0.035198 0.400 50.000
7748 6 0.072772 0.400 50.000
7815 9 -0.118394 0.400 50.000
7849 9 -0.047682 0.400 50.000
7883 9 -0.787881 0.400 50.000
8228 9 -0.162512 0.400 50.000
8583 9 -0.250922 0.400 50.000
8631 6 0.075054 0.400 50.000
8830 6 0.058353 0.400 50.000
8974 6 0.043238 0.400 50.000
9210 9 -0.080035 0.400 50.000
9225 6 0.043070 0.400 50.000
9227 9 -0.211837 0.400 50.000
9285 6 0.065136 0.400 50.000
9349 9 -1.822559 0.400 50.000
9503 6 0.044941 0.400 50.000
9720 9 -1.354155 0.400 50.000
9906 9 -0.901318 0.400 50.000
9908 6 0.977509 0.400 50.000
9912 9 -0.042260 0.400 50.000
9947 9 -0.379742 0.400 50.000
10009 9 -0.441528 0.400 50.000
10014 9 -0.136586 0.400 50.000
10046 9 -0.266891 0.400 50.000
10277 9 -1.451976 0.400 50.000
10365 9 -0.052817 0.400 50.000
10366 9 -0.156053 0.400 50.000
10515 6 0.056775 0.400 50.000
10551 6 0.096482 0.400 50.000
10566 9 -0.050484 0.400 50.000
10568 6 0.130132 0.400 50.000
10635 9 -0.283978 0.400 50.000
10637 6 0.068873 0.400 50.000
10965 9 -1.378920 0.400 50.000
11118 9 -0.900394 0.400 50.000
11231 9 -0.432791 0.400 50.000
11262 9 -8.945313 0.400 50.000
11265 6 0.022588 0.400 50.000
11268 9 -5.607450 0.400 50.000
11292 9 -0.459572 0.400 50.000
11384 6 0.011138 0.400 50.000
11403 6 0.070381 0.400 50.000
11446 6 0.018636 0.400 50.000
11489 9 -0.058184 0.400 50.000
11497 9 -0.478542 0.400 50.000
11539 6 0.077578 0.400 50.000
11558 6 0.030297 0.400 50.000
11618 9 -0.136409 0.400 50.000
11660 9 -3.478415 0.400 50.000
11719 9 -3.218263 0.400 50.000
11823 9 -1.085078 0.400 50.000
11867 6 0.005226 0.400 50.000
11868 9 -0.047531 0.400 50.000
11889 9 -0.111897 0.400 50.000
11957 9 -0.289806 0.400 50.000
11986 9 -1.371661 0.400 50.000
12412 6 0.296376 0.400 50.000
12434 9 -0.157935 0.400 50.000
12640 9 -2.516866 0.400 50.000
12653 9 -0.047423 0.400 50.000
12762 9 -0.064071 0.400 50.000
12763 6 0.026742 0.400 50.000
12829 9 -0.050598 0.400 50.000
12851 6 0.119018 0.400 50.000
12972 9 -0.051872 0.400 50.000
13004 9 -0.450642 0.400 50.000
13066 9 -0.085286 0.400 50.000
13132 6 0.075079 0.400 50.000
13135 6 0.041036 0.400 50.000
13242 9 -0.942520 0.400 50.000
13343 6 0.523160 0.400 50.000
13350 9 -1.627625 0.400 50.000
13353 8 -4.043029 0.400 50.000
13487 6 0.226696 0.400 50.000
13576 6 0.089196 0.400 50.000
13738 9 -5.849813 0.400 50.000
13743 9 -0.064704 0.400 50.000
13826 6 0.045797 0.400 50.000
13915 6 0.038379 0.400 50.000
13916 6 0.042335 0.400 50.000
13987 6 0.245708 0.400 50.000
14008 9 -12.964874 0.400 50.000
14010 9 -0.539136 0.400 50.000
14115 6 0.250074 0.400 50.000
14118 6 0.071469 0.400 50.000
14130 9 -3.829666 0.400 50.000
14242 9 -2.581340 0.400 50.000
14276 9 -0.560522 0.400 50.000
14305 9 -0.104278 0.400 50.000
14307 6 0.191089 0.400 50.000
14314 6 0.190682 0.400 50.000
14339 9 -0.041034 0.400 50.000
14376 9 -0.593918 0.400 50.000
14392 6 0.118327 0.400 50.000
14402 9 -0.163993 0.400 50.000
14407 6 0.051811 0.400 50.000
14415 6 0.116917 0.400 50.000
14557 9 -0.180799 0.400 50.000
14588 6 0.072893 0.400 50.000
14607 6 0.043564 0.400 50.000
14712 6 0.162815 0.400 50.000
14770 6 0.051605 0.400 50.000
14816 6 0.053519 0.400 50.000
14822 6 0.084393 0.400 50.000
14826 9 -2.210485 0.400 50.000
14845 9 -0.311004 0.400 50.000
14889 9 -1.268916 0.400 50.000
14955 6 0.036287 0.400 50.000
14956 6 0.334753 0.400 50.000
14960 9 -0.150728 0.400 50.000
14961 6 0.072840 0.400 50.000
15103 4 0.872428 0.400 50.000
15251 6 0.126980 0.400 50.000
15373 6 0.020147 0.400 50.000
15374 9 -0.077161 0.400 50.000
15416 9 -0.052940 0.400 50.000
15425 9 -1.782217 0.400 50.000
15450 4 2.130211 0.400 50.000
15486 9 -0.678270 0.400 50.000
15492 6 0.076811 0.400 50.000
15518 9 -6.051164 0.400 50.000
15574 6 0.308120 0.400 50.000
15583 6 0.085841 0.400 50.000
15619 9 -0.123765 0.400 50.000
15656 9 -0.047494 0.400 50.000
15702 6 0.264258 0.400 50.000
15769 4 1.404140 0.400 50.000
15786 6 0.373386 0.400 50.000
15787 6 0.127759 0.400 50.000
15842 6 0.212436 0.400 50.000
15877 9 -1.137282 0.400 50.000
15919 6 0.090505 0.400 50.000
15920 6 0.143473 0.400 50.000
15929 9 -0.538828 0.400 50.000
16032 6 0.070312 0.400 50.000
16061 6 0.050502 0.400 50.000
16103 6 0.184720 0.400 50.000
16178 6 0.044353 0.400 50.000
16214 9 -0.063157 0.400 50.000
16283 7 -32.658264 0.400 50.000
16345 9 -3.105690 0.400 50.000
16411 6 0.173089 0.400 50.000
16444 9 -0.115635 0.400 50.000
16535 9 -0.282111 0.400 50.000
16573 9 -0.161282 0.400 50.000
16613 9 -0.045680 0.400 50.000
16623 9 -1.200624 0.400 50.000
16635 6 0.076574 0.400 50.000
16730 9 -3.051997 0.400 50.000
16757 6 0.053932 0.400 50.000
16778 9 -0.062464 0.400 50.000
16797 6 0.251683 0.400 50.000
16808 9 -1.113892 0.400 50.000
16843 9 -0.315656 0.400 50.000
16860 4 5.872150 0.400 50.000
16861 4 2.873547 0.400 50.000
16862 6 0.041805 0.400 50.000
16871 6 0.088805 0.400 50.000
16907 9 -0.044938 0.400 50.000
16942 6 0.077335 0.400 50.000
16956 9 -0.060514 0.400 50.000
16977 9 -0.573296 0.400 50.000
17003 6 0.155093 0.400 50.000
